price,rooms,toilets,floors,house_type,furnishing_sell,size,district,province
4550000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Thành phố Thủ Đức,Hồ Chí Minh
4200000000.0,3,3,3.0,"Nhà ngõ, hẻm",,33.999838096009064,Quận 4,Hồ Chí Minh
7100000000.0,5,0,4.0,"Nhà ngõ, hẻm",,72.00081127674677,Quận 6,Hồ Chí Minh
8390000000.000001,4,5,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,42.000400480576694,Quận Phú Nhuận,Hồ Chí Minh
7300000000.0,2,3,3.0,"Nhà mặt phố, mặt tiền",,36.09929779448126,Quận Gò Vấp,Hồ Chí Minh
5200000000.0,3,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,35.000336541697514,Quận 6,Hồ Chí Minh
3750000000.0,2,1,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,40.0,Quận Tân Phú,Hồ Chí Minh
5200000000.0,3,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,35.000336541697514,Quận 6,Hồ Chí Minh
3750000000.0,2,1,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,40.0,Quận Tân Phú,Hồ Chí Minh
7700000000.0,5,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,100.0,Quận 8,Hồ Chí Minh
11500000000.0,3,3,3.0,"Nhà mặt phố, mặt tiền",,140.00486973459945,Huyện Nhà Bè,Hồ Chí Minh
9500000000.0,4,5,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,60.001263184488096,Quận Gò Vấp,Hồ Chí Minh
7950000000.0,2,1,1.0,"Nhà ngõ, hẻm",,68.00102643058763,Quận Tân Bình,Hồ Chí Minh
3500000000.0,1,3,3.0,"Nhà ngõ, hẻm",,18.000411437975725,Quận 10,Hồ Chí Minh
4300000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,53.50255070299863,Thành phố Thủ Đức,Hồ Chí Minh
1250000000.0,1,1,0.0,"Nhà ngõ, hẻm",,43.99859204505456,Quận 7,Hồ Chí Minh
10500000000.0,4,5,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,60.0,Quận Tân Bình,Hồ Chí Minh
3000000000.0,2,2,0.0,"Nhà ngõ, hẻm",,30.0,Quận Bình Tân,Hồ Chí Minh
7500000000.0,3,4,3.0,Nhà biệt thự,,44.99910001799964,Quận Gò Vấp,Hồ Chí Minh
7500000000.0,3,4,3.0,Nhà biệt thự,,44.99910001799964,Quận Gò Vấp,Hồ Chí Minh
10000000000.0,3,0,3.0,"Nhà ngõ, hẻm",,59.99880002399952,Quận 10,Hồ Chí Minh
4099999999.9999995,2,2,2.0,"Nhà ngõ, hẻm",,60.00292697204741,Quận Bình Tân,Hồ Chí Minh
3400000000.0,2,3,3.0,"Nhà ngõ, hẻm",,80.0,Quận Bình Tân,Hồ Chí Minh
10500000000.0,5,6,5.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,80.0,Quận Gò Vấp,Hồ Chí Minh
6000000000.0,3,4,3.0,"Nhà ngõ, hẻm",,72.0028801152046,Quận Bình Tân,Hồ Chí Minh
320000000.0,2,2,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,11.998500187476566,Huyện Hóc Môn,Hồ Chí Minh
7150000000.0,5,5,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,83.99906015037594,Quận 12,Hồ Chí Minh
3860000000.0,2,2,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,20.0,Quận Phú Nhuận,Hồ Chí Minh
265000000.0,3,2,1.0,"Nhà ngõ, hẻm",Nội thất cao cấp,30.01132502831257,Huyện Hóc Môn,Hồ Chí Minh
5200000000.0,2,3,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,138.00424628450105,Quận 8,Hồ Chí Minh
8700000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,55.00063219117461,Quận Bình Thạnh,Hồ Chí Minh
3680000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,36.000782625709256,Quận 12,Hồ Chí Minh
4650000000.0,3,2,2.0,"Nhà ngõ, hẻm",,94.99489274770174,Huyện Hóc Môn,Hồ Chí Minh
3680000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,36.000782625709256,Quận 12,Hồ Chí Minh
4650000000.0,3,2,2.0,"Nhà ngõ, hẻm",,94.99489274770174,Huyện Hóc Môn,Hồ Chí Minh
3800000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,32.0,Quận Gò Vấp,Hồ Chí Minh
4170000000.0,2,3,3.0,"Nhà ngõ, hẻm",,30.999107939339876,Quận 4,Hồ Chí Minh
5000000000.0,6,5,5.0,"Nhà ngõ, hẻm",,60.00240009600384,Quận Tân Phú,Hồ Chí Minh
4900000000.0,3,3,0.0,"Nhà ngõ, hẻm",,56.0,Quận Bình Tân,Hồ Chí Minh
5590000000.0,4,5,3.0,Nhà phố liền kề,,50.0,Quận 12,Hồ Chí Minh
4450000000.0,2,3,2.0,"Nhà ngõ, hẻm",,47.9991370941646,Quận Tân Phú,Hồ Chí Minh
6200000000.0,5,0,3.0,"Nhà ngõ, hẻm",,29.000420973852847,Quận Tân Bình,Hồ Chí Minh
10000000000.0,3,3,0.0,"Nhà ngõ, hẻm",,63.500127000254004,Quận Bình Thạnh,Hồ Chí Minh
6800000000.0,3,0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,61.99854121079504,Thành phố Thủ Đức,Hồ Chí Minh
3550000000.0,3,3,3.0,"Nhà ngõ, hẻm",,27.000304228780045,Quận Gò Vấp,Hồ Chí Minh
7000000000.0,2,0,0.0,"Nhà ngõ, hẻm",,38.00010857173878,Quận Tân Bình,Hồ Chí Minh
2350000000.0,1,1,2.0,"Nhà ngõ, hẻm",,43.10344827586207,Quận 12,Hồ Chí Minh
10500000000.0,2,2,3.0,"Nhà mặt phố, mặt tiền",,120.0,Huyện Bình Chánh,Hồ Chí Minh
7600000000.0,2,2,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,48.59956516178539,Quận 8,Hồ Chí Minh
6150000000.0,3,3,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,71.99719035354718,Quận 12,Hồ Chí Minh
5650000000.0,3,3,3.0,Nhà phố liền kề,Nội thất cao cấp,79.99433668412856,Huyện Hóc Môn,Hồ Chí Minh
11600000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,107.99739316637185,Huyện Bình Chánh,Hồ Chí Minh
3200000000.0,2,2,0.0,"Nhà ngõ, hẻm",,38.000237501484385,Quận Bình Tân,Hồ Chí Minh
4800000000.0,3,3,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,60.0,Quận Bình Tân,Hồ Chí Minh
4300000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,42.00039070130885,Quận Tân Phú,Hồ Chí Minh
4050000000.0,2,2,0.0,"Nhà ngõ, hẻm",,40.0,Quận Bình Tân,Hồ Chí Minh
5400000000.0,4,3,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,56.99810006333122,Quận Bình Tân,Hồ Chí Minh
6390000000.0,3,2,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,50.0,Thành phố Thủ Đức,Hồ Chí Minh
6000000000.0,4,5,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,64.0,Quận Bình Tân,Hồ Chí Minh
5900000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,26.999816950393555,Quận 10,Hồ Chí Minh
8500000000.0,5,4,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,71.99728951380654,Huyện Bình Chánh,Hồ Chí Minh
8350000000.0,4,6,4.0,"Nhà mặt phố, mặt tiền",,109.99868265050718,Quận 8,Hồ Chí Minh
6400000000.0,3,3,0.0,Nhà phố liền kề,,65.00101564086938,Quận Gò Vấp,Hồ Chí Minh
2100000000.0,3,2,0.0,"Nhà ngõ, hẻm",,64.00487656202377,Huyện Bình Chánh,Hồ Chí Minh
2300000000.0,2,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,84.99630450849963,Huyện Nhà Bè,Hồ Chí Minh
1650000000.0,2,2,0.0,"Nhà ngõ, hẻm",,60.0,Huyện Bình Chánh,Hồ Chí Minh
1700000000.0,2,2,0.0,"Nhà ngõ, hẻm",,52.00367084735394,Huyện Bình Chánh,Hồ Chí Minh
1900000000.0,3,2,0.0,"Nhà ngõ, hẻm",,70.00736919675755,Huyện Bình Chánh,Hồ Chí Minh
4200000000.0,3,3,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,31.000885739592558,Quận 8,Hồ Chí Minh
2490000000.0,3,2,0.0,"Nhà ngõ, hẻm",,72.00694042799306,Huyện Bình Chánh,Hồ Chí Minh
13500000000.0,4,5,3.0,Nhà biệt thự,Nội thất cao cấp,144.0,Quận 8,Hồ Chí Minh
3900000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,52.0,Huyện Hóc Môn,Hồ Chí Minh
9500000000.0,5,5,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,63.99892212341687,Quận Tân Bình,Hồ Chí Minh
4260000000.0,3,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,71.99594389048504,Quận 12,Hồ Chí Minh
6550000000.0,5,4,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,105.00160307790959,Quận 7,Hồ Chí Minh
9000000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",,70.00077778641985,Thành phố Thủ Đức,Hồ Chí Minh
4500000000.0,4,3,0.0,"Nhà ngõ, hẻm",,109.99755560987533,Huyện Hóc Môn,Hồ Chí Minh
1150000000.0,1,1,2.0,"Nhà ngõ, hẻm",,12.00041740582281,Quận Gò Vấp,Hồ Chí Minh
7480000000.0,3,3,4.0,Nhà phố liền kề,Nội thất cao cấp,43.00086231675769,Quận Gò Vấp,Hồ Chí Minh
550000000.0,1,1,0.0,"Nhà ngõ, hẻm",,15.997673065735892,Huyện Hóc Môn,Hồ Chí Minh
6950000000.0,2,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,92.00423616626952,Thành phố Thủ Đức,Hồ Chí Minh
7000000000.0,5,5,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,138.99920571882447,Quận Bình Thạnh,Hồ Chí Minh
13790000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,71.99916462173027,Quận Tân Bình,Hồ Chí Minh
2950000000.0,2,2,2.0,"Nhà ngõ, hẻm",,25.0,Quận 4,Hồ Chí Minh
1450000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Quận 12,Hồ Chí Minh
1470000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,30.0,Quận 12,Hồ Chí Minh
1850000000.0,4,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Quận 12,Hồ Chí Minh
1850000000.0,4,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Quận 12,Hồ Chí Minh
5600000000.0,3,3,3.0,Nhà phố liền kề,,74.99665193518146,Huyện Bình Chánh,Hồ Chí Minh
1400000000.0,2,1,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,47.99451491258142,Huyện Hóc Môn,Hồ Chí Minh
4000000000.0,4,4,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,37.299515106303616,Thành phố Thủ Đức,Hồ Chí Minh
5150000000.0,4,2,0.0,"Nhà ngõ, hẻm",,49.80175998452761,Quận Bình Tân,Hồ Chí Minh
4400000000.0,3,3,0.0,"Nhà ngõ, hẻm",,46.001045478306324,Quận Gò Vấp,Hồ Chí Minh
4950000000.0,3,3,0.0,"Nhà ngõ, hẻm",,49.0001979805979,Quận Bình Tân,Hồ Chí Minh
2550000000.0,5,5,4.0,"Nhà mặt phố, mặt tiền",,64.00602409638554,Huyện Hóc Môn,Hồ Chí Minh
9700000000.0,5,5,3.0,"Nhà ngõ, hẻm",,128.002111375033,Quận Bình Tân,Hồ Chí Minh
3950000000.0,3,3,0.0,"Nhà ngõ, hẻm",,40.0,Quận Gò Vấp,Hồ Chí Minh
7000000000.0,2,2,2.0,"Nhà ngõ, hẻm",,57.79869540087524,Quận 11,Hồ Chí Minh
12000000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,110.00091667430561,Quận Tân Phú,Hồ Chí Minh
3000000000.0,2,3,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,62.998740025199496,Quận 12,Hồ Chí Minh
12000000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,110.00091667430561,Quận Tân Phú,Hồ Chí Minh
3000000000.0,2,3,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,62.998740025199496,Quận 12,Hồ Chí Minh
1240000000.0,3,3,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,45.99406528189911,Quận Bình Thạnh,Hồ Chí Minh
2049999999.9999998,2,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,28.001639120338748,Quận 12,Hồ Chí Minh
730000000.0,1,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,20.0,Huyện Bình Chánh,Hồ Chí Minh
2000000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,26.001040041601666,Quận Tân Bình,Hồ Chí Minh
3300000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,24.0,Quận 7,Hồ Chí Minh
5800000000.0,4,6,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,75.00323289796974,Quận Gò Vấp,Hồ Chí Minh
14600000000.0,6,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,60.00082192906752,Quận Phú Nhuận,Hồ Chí Minh
5980000000.0,4,1,0.0,"Nhà ngõ, hẻm",,46.558704453441294,Quận 8,Hồ Chí Minh
9000000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,80.0,Quận Bình Tân,Hồ Chí Minh
2650000000.0,2,1,2.0,"Nhà ngõ, hẻm",Bàn giao thô,43.99800763739,Quận 12,Hồ Chí Minh
2650000000.0,2,1,2.0,"Nhà ngõ, hẻm",Bàn giao thô,43.99800763739,Quận 12,Hồ Chí Minh
6300000000.0,3,5,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,45.0,Quận Tân Phú,Hồ Chí Minh
5600000000.0,3,4,2.0,"Nhà ngõ, hẻm",,80.0,Huyện Hóc Môn,Hồ Chí Minh
3400000000.0,3,2,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,33.000097059108995,Quận Tân Phú,Hồ Chí Minh
4000000000.0,3,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,84.99787505312368,Huyện Nhà Bè,Hồ Chí Minh
810000000.0,1,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,12.0,Quận Bình Thạnh,Hồ Chí Minh
1700000000.0,1,1,2.0,"Nhà ngõ, hẻm",,13.999835296055341,Quận 11,Hồ Chí Minh
3300000000.0,2,1,0.0,"Nhà ngõ, hẻm",,35.998690956692485,Quận Gò Vấp,Hồ Chí Minh
3000000000.0,3,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,48.0,Huyện Hóc Môn,Hồ Chí Minh
3800000000.0,6,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,72.60221627818112,Quận Bình Tân,Hồ Chí Minh
3280000000.0,2,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,41.997439180537775,Quận 12,Hồ Chí Minh
5450000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,56.00082203041512,Huyện Bình Chánh,Hồ Chí Minh
4500000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Quận Bình Tân,Hồ Chí Minh
4800000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,41.99842505906029,Quận Gò Vấp,Hồ Chí Minh
8500000000.0,6,6,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,71.99728951380654,Quận Gò Vấp,Hồ Chí Minh
5800000000.0,3,2,1.0,"Nhà ngõ, hẻm",,68.00328291710635,Quận Bình Tân,Hồ Chí Minh
2350000000.0,3,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,52.00265545474662,Quận 12,Hồ Chí Minh
1850000000.0,2,2,3.0,"Nhà ngõ, hẻm",,11.999740546150354,Quận 4,Hồ Chí Minh
3550000000.0,3,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,51.99941409110883,Quận 12,Hồ Chí Minh
5650000000.0,4,3,3.0,"Nhà ngõ, hẻm",,53.99980885023416,Quận Gò Vấp,Hồ Chí Minh
2450000000.0,2,0,2.0,"Nhà ngõ, hẻm",,16.200489320901937,Quận 8,Hồ Chí Minh
3600000000.0,2,2,0.0,"Nhà ngõ, hẻm",,29.19944845486252,Quận 8,Hồ Chí Minh
6400000000.0,4,5,4.0,"Nhà ngõ, hẻm",,60.99885627144491,Thành phố Thủ Đức,Hồ Chí Minh
3550000000.0,3,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,56.002524057422306,Quận 7,Hồ Chí Minh
12000000000.0,3,5,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,114.99760421657882,Quận Gò Vấp,Hồ Chí Minh
6950000000.0,5,5,45.0,"Nhà ngõ, hẻm",,66.00189933523266,Quận Bình Tân,Hồ Chí Minh
4750000000.0,4,4,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.999151602166677,Quận Phú Nhuận,Hồ Chí Minh
9000000000.0,5,0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,75.40214477211796,Quận Bình Thạnh,Hồ Chí Minh
4900000000.0,4,5,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,70.0,Thành phố Thủ Đức,Hồ Chí Minh
4000000000.0,2,1,0.0,"Nhà ngõ, hẻm",,64.0,Quận Gò Vấp,Hồ Chí Minh
4900000000.0,4,5,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,70.0,Thành phố Thủ Đức,Hồ Chí Minh
4000000000.0,2,1,0.0,"Nhà ngõ, hẻm",,64.0,Quận Gò Vấp,Hồ Chí Minh
8000000000.0,3,3,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,67.99830004249894,Quận Tân Bình,Hồ Chí Minh
1240000000.0,3,3,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,63.98348813209494,Thành phố Thủ Đức,Hồ Chí Minh
11000000000.0,4,4,3.0,Nhà biệt thự,Nội thất đầy đủ,119.99563652230827,Huyện Bình Chánh,Hồ Chí Minh
5300000000.0,1,1,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,74.9964624310174,Quận Bình Tân,Hồ Chí Minh
3300000000.0,2,3,4.0,"Nhà ngõ, hẻm",,40.0,Quận Gò Vấp,Hồ Chí Minh
2200000000.0,1,1,2.0,"Nhà ngõ, hẻm",,21.000381825124094,Quận 7,Hồ Chí Minh
2200000000.0,1,1,2.0,"Nhà ngõ, hẻm",,21.000381825124094,Quận 7,Hồ Chí Minh
8250000000.0,6,6,4.0,"Nhà mặt phố, mặt tiền",,95.00230308613543,Quận 8,Hồ Chí Minh
7600000000.0,4,4,1.0,"Nhà ngõ, hẻm",Nội thất cao cấp,94.50385476249689,Quận Gò Vấp,Hồ Chí Minh
2900000000.0,2,3,2.0,Nhà phố liền kề,Nội thất cao cấp,100.0,Huyện Củ Chi,Hồ Chí Minh
4950000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Quận Bình Thạnh,Hồ Chí Minh
7500000000.0,5,6,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,82.00306144762737,Quận Bình Thạnh,Hồ Chí Minh
5500000000.0,3,0,2.0,"Nhà ngõ, hẻm",,58.102683287555465,Quận Tân Phú,Hồ Chí Minh
8100000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",,56.001106194690266,Quận Gò Vấp,Hồ Chí Minh
5350000000.0,3,2,2.0,"Nhà ngõ, hẻm",,55.99748796315679,Quận Gò Vấp,Hồ Chí Minh
12000000000.0,4,4,3.0,"Nhà ngõ, hẻm",,93.9996866677111,Quận Gò Vấp,Hồ Chí Minh
5350000000.0,3,2,2.0,"Nhà ngõ, hẻm",,55.99748796315679,Quận Gò Vấp,Hồ Chí Minh
12000000000.0,4,4,3.0,"Nhà ngõ, hẻm",,93.9996866677111,Quận Gò Vấp,Hồ Chí Minh
5990000000.0,4,5,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,62.99957930164072,Thành phố Thủ Đức,Hồ Chí Minh
650000000.0,1,1,0.0,"Nhà ngõ, hẻm",,13.999569244023261,Quận 8,Hồ Chí Minh
4950000000.0,2,2,0.0,"Nhà ngõ, hẻm",,26.000630318310748,Quận 4,Hồ Chí Minh
5200000000.0,4,3,4.0,"Nhà mặt phố, mặt tiền",,50.0,Huyện Nhà Bè,Hồ Chí Minh
6500000000.0,4,4,3.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,86.1041197509604,Quận 12,Hồ Chí Minh
7600000000.0,5,4,0.0,"Nhà mặt phố, mặt tiền",,71.99696854869269,Quận Gò Vấp,Hồ Chí Minh
5500000000.0,4,3,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,45.00081819669449,Quận Bình Tân,Hồ Chí Minh
3500000000.0,2,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,42.001680067202685,Quận Tân Bình,Hồ Chí Minh
4000000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,48.001920076803074,Quận 12,Hồ Chí Minh
4500000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,60.0,Quận Bình Tân,Hồ Chí Minh
3500000000.0,2,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,42.001680067202685,Quận Tân Bình,Hồ Chí Minh
4000000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,48.001920076803074,Quận 12,Hồ Chí Minh
4500000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,60.0,Quận Bình Tân,Hồ Chí Minh
5400000000.0,5,5,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,80.0,Quận Bình Tân,Hồ Chí Minh
680000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,80.0,Huyện Bình Chánh,Hồ Chí Minh
9500000000.0,4,3,3.0,"Nhà ngõ, hẻm",,76.0,Quận 7,Hồ Chí Minh
8500000000.0,3,2,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,120.00564732457998,Huyện Bình Chánh,Hồ Chí Minh
5300000000.0,3,4,3.0,Nhà phố liền kề,Nội thất cao cấp,50.0,Quận 12,Hồ Chí Minh
7650000000.0,3,3,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,69.99725500960747,Quận Tân Bình,Hồ Chí Minh
7500000000.0,1,1,1.0,"Nhà ngõ, hẻm",,125.0,Quận Bình Tân,Hồ Chí Minh
3860000000.0,2,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,36.00074612945346,Quận Gò Vấp,Hồ Chí Minh
4750000000.0,2,2,2.0,"Nhà ngõ, hẻm",,54.00181900864029,Quận Tân Phú,Hồ Chí Minh
13600000000.0,5,6,3.0,"Nhà mặt phố, mặt tiền",,80.0,Quận Bình Thạnh,Hồ Chí Minh
7200000000.0,4,3,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,40.0,Quận Bình Thạnh,Hồ Chí Minh
8950000000.0,6,5,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,85.9998078216585,Quận 8,Hồ Chí Minh
6790000000.0,5,6,3.0,"Nhà mặt phố, mặt tiền",,65.20069137699251,Quận Gò Vấp,Hồ Chí Minh
7000000000.0,2,1,1.0,"Nhà ngõ, hẻm",,84.01344215074413,Quận 8,Hồ Chí Minh
12500000000.0,10,6,5.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,100.0,Quận Tân Phú,Hồ Chí Minh
12000000000.0,6,0,4.0,"Nhà ngõ, hẻm",,80.0,Quận Phú Nhuận,Hồ Chí Minh
12000000000.0,6,0,4.0,"Nhà ngõ, hẻm",,80.0,Quận Phú Nhuận,Hồ Chí Minh
7500000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,65.00260010400416,Quận 7,Hồ Chí Minh
4550000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,37.00089452712044,Quận 8,Hồ Chí Minh
8090000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",,50.0,Quận Gò Vấp,Hồ Chí Minh
5000000000.0,4,4,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,60.024009603841534,Quận 8,Hồ Chí Minh
1850000000.0,2,0,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,20.998864926220204,Quận Gò Vấp,Hồ Chí Minh
8700000000.0,1,1,1.0,"Nhà mặt phố, mặt tiền",,80.0,Quận Bình Tân,Hồ Chí Minh
695000000.0,1,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,15.001079214331966,Quận 7,Hồ Chí Minh
3700000000.0,2,2,1.0,"Nhà ngõ, hẻm",,36.49995067574233,Quận Bình Tân,Hồ Chí Minh
4400000000.0,2,2,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,29.9993181973137,Quận Tân Phú,Hồ Chí Minh
6900000000.0,4,3,2.0,"Nhà ngõ, hẻm",,97.00548291859975,Quận 8,Hồ Chí Minh
2950000000.0,3,3,5.0,"Nhà ngõ, hẻm",,14.999745767020897,Quận 4,Hồ Chí Minh
2350000000.0,3,2,0.0,"Nhà ngõ, hẻm",,53.998161764705884,Quận 12,Hồ Chí Minh
6500000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,58.999727693564495,Quận 7,Hồ Chí Minh
7250000000.0,4,3,0.0,"Nhà ngõ, hẻm",,37.699547605428734,Quận Bình Thạnh,Hồ Chí Minh
3450000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,15.999628994110282,Quận Bình Thạnh,Hồ Chí Minh
9500000000.0,3,3,0.0,"Nhà mặt phố, mặt tiền",,50.0,Quận Tân Phú,Hồ Chí Minh
8199999999.999999,10,6,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,62.999385371850025,Quận Tân Bình,Hồ Chí Minh
3850000000.0,6,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,40.0,Quận 7,Hồ Chí Minh
6500000000.0,10,6,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,56.000689239252175,Quận 12,Hồ Chí Minh
14500000000.0,8,6,2.0,Nhà phố liền kề,Hoàn thiện cơ bản,120.00331043614996,Quận Tân Bình,Hồ Chí Minh
5900000000.0,5,5,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,56.99932373683702,Quận 7,Hồ Chí Minh
9000000000.0,6,6,6.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,40.959359213580306,Quận 10,Hồ Chí Minh
